;authors;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
116;ashkenazi t;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.010752688172043012;0.0;0.004273504273504274;0.00641025641025641;0.02623335515008572;0.0;0.00378472503663271;0.0026233355150085723;0.010752688172043012
117;shults j;0.0;0.0;0.0;0.0;0.011494252873563218;0.006289308176100629;0.0;0.0;0.008298755186721992;0.0;0.0;0.026082316236385836;0.0;0.004378151082097505;0.0026082316236385834;0.011494252873563218
118;garrity er jr;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.010752688172043012;0.004149377593360996;0.004273504273504274;0.0;0.02593232679566504;0.0;0.0037933520895757833;0.0025932326795665038;0.010752688172043012
119;ijzermans jn;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.01951219512195122;0.0;0.0;0.0;0.0;0.02580150329805185;0.0;0.006269054496910689;0.002580150329805185;0.01951219512195122
120;stewart c;0.0;0.0;0.0;0.02027027027027027;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.02564661435629178;0.0;0.0064464809501607245;0.002564661435629178;0.02027027027027027
121;krawiec kd;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.016129032258064516;0.004149377593360996;0.0;0.0;0.025597558787595724;0.0;0.005165406941166837;0.0025597558787595724;0.016129032258064516
122;de wert g;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.004878048780487805;0.0;0.004149377593360996;0.004273504273504274;0.0;0.025337365260235313;0.0;0.0027419008992956876;0.002533736526023531;0.006289308176100629
123;reyes-acevedo r;0.0;0.02531645569620253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02531645569620253;0.0;0.008005766228274378;0.002531645569620253;0.02531645569620253
124;nakagawa ta;0.005494505494505495;0.0;0.0;0.013513513513513514;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.025297327184119638;0.0;0.004574865622519418;0.002529732718411964;0.013513513513513514
125;van heurn e;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.005376344086021506;0.0;0.004273504273504274;0.0;0.02490045141500688;0.0;0.003504531934006962;0.002490045141500688;0.00975609756097561
126;moorlock g;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.008298755186721992;0.0;0.00641025641025641;0.024842456229331927;0.0;0.0033234922641469417;0.002484245622933193;0.008298755186721992
127;muller e;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.00975609756097561;0.0;0.0;0.008547008547008548;0.01282051282051282;0.024592414284084787;0.0;0.004045704279079669;0.002459241428408479;0.00975609756097561
128;dunn tb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.004149377593360996;0.004273504273504274;0.0;0.024551914124929783;0.0;0.0051136658523980695;0.0024551914124929784;0.016129032258064516
129;butt z;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.008547008547008548;0.0;0.024480199810975666;0.0;0.0033347606810602936;0.0024480199810975665;0.008547008547008548
130;wang y;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.004273504273504274;0.0;0.02439587887878239;0.0;0.0032975337499872547;0.002439587887878239;0.008298755186721992
131;cozzi e;0.0;0.0;0.005319148936170213;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.004149377593360996;0.004273504273504274;0.0;0.0243672060203049;0.0;0.002608155326293973;0.00243672060203049;0.005747126436781609
132;wittsack hj;0.005494505494505495;0.006329113924050633;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.024327502612094494;0.0;0.0031578431371383927;0.0024327502612094495;0.006756756756756757
133;siemionow mz;0.005494505494505495;0.006329113924050633;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.024327502612094494;0.0;0.0031578431371383927;0.0024327502612094495;0.006756756756756757
134;lanzman rs;0.005494505494505495;0.006329113924050633;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.024327502612094494;0.0;0.0031578431371383927;0.0024327502612094495;0.006756756756756757
135;blondin d;0.005494505494505495;0.006329113924050633;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.024327502612094494;0.0;0.0031578431371383927;0.0024327502612094495;0.006756756756756757
136;friedewald j;0.0;0.0;0.005319148936170213;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.008547008547008548;0.00641025641025641;0.024304843252640384;0.0;0.0033173766694065913;0.0024304843252640385;0.008547008547008548
137;martin d;0.005494505494505495;0.0;0.0;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.02428769686414449;0.0;0.003152406315763528;0.002428769686414449;0.006756756756756757
138;josephson ma;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.0241695354556605;0.0;0.0031398346170415795;0.00241695354556605;0.006756756756756757
139;massie ab;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.012448132780082987;0.0;0.00641025641025641;0.02411378504220512;0.0;0.004285233299362328;0.002411378504220512;0.012448132780082987
140;moreno c;0.0;0.006329113924050633;0.0;0.0;0.011494252873563218;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.024112674973714478;0.0;0.0041310318872353115;0.0024112674973714478;0.011494252873563218
141;feng s;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.014634146341463415;0.0;0.004149377593360996;0.0;0.0;0.024102672870994622;0.0;0.004732570772003498;0.002410267287099462;0.014634146341463415
142;burnapp l;0.0;0.0;0.0;0.0;0.011494252873563218;0.012578616352201259;0.0;0.0;0.0;0.0;0.00641025641025641;0.024072869225764477;0.0;0.005081438282625691;0.0024072869225764478;0.012578616352201259
143;lentine kl;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.008298755186721992;0.0;0.00641025641025641;0.023872296989401513;0.0;0.003212379912764643;0.0023872296989401512;0.008298755186721992
144;biller-andorno n;0.0;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.02378136370299911;0.0;0.003097571452186669;0.002378136370299911;0.006756756756756757
145;smith ml;0.0;0.0;0.005319148936170213;0.013513513513513514;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.023710711230171534;0.0;0.0044532630993193364;0.0023710711230171535;0.013513513513513514
146;ysebaert d;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.005376344086021506;0.0;0.008547008547008548;0.00641025641025641;0.023679450194005663;0.0;0.003959043575637518;0.0023679450194005664;0.00975609756097561
147;axelrod da;0.0;0.0;0.0;0.0;0.0;0.0;0.01951219512195122;0.0;0.004149377593360996;0.0;0.00641025641025641;0.023661572715312214;0.0;0.006164018265107253;0.0023661572715312214;0.01951219512195122
148;tsai df;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.023489271680678263;0.0;0.0030465492017683064;0.0023489271680678264;0.006329113924050633
149;douglas jf;0.005494505494505495;0.006329113924050633;0.0;0.006756756756756757;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02345842495580069;0.0;0.003067148971617816;0.002345842495580069;0.006756756756756757
150;shapiro me;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.02331391512234298;0.0;0.0030268729316804033;0.002331391512234298;0.006329113924050633
151;pirnay p;0.0;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02328306839746541;0.0;0.003047585981714119;0.002328306839746541;0.006756756756756757
152;wall sp;0.0;0.0;0.0;0.0;0.005747126436781609;0.012578616352201259;0.004878048780487805;0.0;0.0;0.0;0.01282051282051282;0.023203791569470673;0.0;0.004232215301195945;0.0023203791569470673;0.012578616352201259
153;feldman hi;0.0;0.0;0.0;0.0;0.011494252873563218;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.023159905135685353;0.0;0.004040629785858284;0.0023159905135685353;0.011494252873563218
154;gustot t;0.0;0.0;0.0;0.0;0.011494252873563218;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.023159905135685353;0.0;0.004040629785858284;0.0023159905135685353;0.011494252873563218
155;kerridge i;0.005494505494505495;0.006329113924050633;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.022947089941359244;0.0;0.0029725581580467416;0.0022947089941359245;0.006329113924050633
156;jindal rm;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.022885789014821273;0.0;0.005306427021060534;0.002288578901482127;0.016129032258064516
157;van de wetering j;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.008298755186721992;0.004273504273504274;0.0;0.022826652326735572;0.0;0.0031220898701627402;0.002282665232673557;0.008298755186721992
158;thys k;0.0;0.0;0.0;0.013513513513513514;0.0;0.0;0.004878048780487805;0.0;0.0;0.004273504273504274;0.0;0.022665066567505596;0.0;0.0043881497228260395;0.0022665066567505595;0.013513513513513514
159;pondrom s;0.0;0.0;0.010638297872340425;0.006756756756756757;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02227310340958499;0.0;0.0038443810345032254;0.002227310340958499;0.010638297872340425
160;johannesson l;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.010752688172043012;0.0;0.0;0.01282051282051282;0.02224694104560623;0.0;0.004693322839215802;0.002224694104560623;0.011494252873563218
161;etheredge hr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.008298755186721992;0.008547008547008548;0.0;0.022222107819752045;0.0;0.003673381138343079;0.0022222107819752047;0.008547008547008548
162;rios a;0.01098901098901099;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02219617369354943;0.0;0.003877920302052132;0.002219617369354943;0.01098901098901099
163;martinez-alarcon l;0.01098901098901099;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02219617369354943;0.0;0.003877920302052132;0.002219617369354943;0.01098901098901099
164;ramis g;0.01098901098901099;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02219617369354943;0.0;0.003877920302052132;0.002219617369354943;0.01098901098901099
165;parrilla p;0.01098901098901099;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02219617369354943;0.0;0.003877920302052132;0.002219617369354943;0.01098901098901099
166;ramirez p;0.01098901098901099;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.02219617369354943;0.0;0.003877920302052132;0.002219617369354943;0.01098901098901099
167;blumberg e;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.004878048780487805;0.0;0.004149377593360996;0.0;0.00641025641025641;0.022073491306706185;0.0;0.002934430697660031;0.0022073491306706184;0.006756756756756757
168;siemionow m;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.022020817135214147;0.0;0.0028644243220834263;0.0022020817135214145;0.006329113924050633
169;thuong m;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.022020817135214147;0.0;0.0028644243220834263;0.0022020817135214145;0.006329113924050633
170;allen mb;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.021531309567387167;0.0;0.002854551712203029;0.0021531309567387165;0.006756756756756757
171;newell ka;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.00975609756097561;0.005376344086021506;0.0;0.0;0.0;0.02146155557104775;0.0;0.003622220952541367;0.002146155557104775;0.00975609756097561
172;balayla j;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.014634146341463415;0.0;0.0;0.0;0.0;0.02139090309822017;0.0;0.004876872033470278;0.002139090309822017;0.014634146341463415
173;fisher js;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.010752688172043012;0.0;0.004273504273504274;0.0;0.021315500621647915;0.0;0.0037712874659822284;0.0021315500621647914;0.010752688172043012
174;kim sj;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.004273504273504274;0.0;0.02128465389677034;0.0;0.002814908467649906;0.002128465389677034;0.006756756756756757
175;kaplan b;0.0;0.006329113924050633;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.008547008547008548;0.0;0.02116543064715981;0.0;0.0034619662051794562;0.002116543064715981;0.008547008547008548
176;mohan s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.01282051282051282;0.019230769230769232;0.021119268007234814;0.0;0.004578118712527349;0.0021119268007234815;0.01282051282051282
177;dondorp w;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.021063860986731037;0.0;0.0027734641388341636;0.0021063860986731036;0.006289308176100629
178;formica rn jr;0.005494505494505495;0.0;0.0;0.0;0.005747126436781609;0.0;0.00975609756097561;0.0;0.0;0.0;0.00641025641025641;0.020997729492262716;0.0;0.003563862264232061;0.0020997729492262716;0.00975609756097561
179;li l;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.020926765060403633;0.0;0.0027962365133821624;0.002092676506040363;0.006756756756756757
180;zeiler k;0.005494505494505495;0.0;0.005319148936170213;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.02083428514096159;0.0;0.0027155620117479233;0.002083428514096159;0.005747126436781609
181;savulescu j;0.0;0.0;0.005319148936170213;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.004273504273504274;0.00641025641025641;0.020760010166262922;0.0;0.002724561926240433;0.0020760010166262924;0.006289308176100629
182;veatch rm;0.005494505494505495;0.0;0.005319148936170213;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.019230769230769232;0.020710158460818313;0.0;0.0027047009771000094;0.002071015846081831;0.005747126436781609
183;detry o;0.0;0.006329113924050633;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.008547008547008548;0.00641025641025641;0.02062324890784079;0.0;0.0033929119072810734;0.002062324890784079;0.008547008547008548
184;green r;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.008547008547008548;0.0;0.020583443159890788;0.0;0.003387368718002416;0.002058344315989079;0.008547008547008548
185;o'connell p;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.02052167924741202;0.0;0.00381541626570061;0.0020521679247412017;0.011494252873563218
186;van mook w;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.010752688172043012;0.0;0.0;0.0;0.02050878573301862;0.0;0.004330007869125274;0.002050878573301862;0.010752688172043012
187;andreoni ka;0.0;0.006329113924050633;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.00641025641025641;0.020499122227697508;0.0;0.0027191893669765103;0.0020499122227697507;0.006329113924050633
188;krones t;0.0;0.0;0.005319148936170213;0.006756756756756757;0.0;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.020498787559792238;0.0;0.0027367306391413476;0.002049878755979224;0.006756756756756757
189;bueno em;0.0;0.0;0.005319148936170213;0.006756756756756757;0.0;0.0;0.0;0.0;0.008298755186721992;0.0;0.0;0.02037466087964896;0.0;0.003354992371712046;0.002037466087964896;0.008298755186721992
190;arora ks;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.008298755186721992;0.0;0.00641025641025641;0.02033518979960423;0.0;0.0033350362790775796;0.002033518979960423;0.008298755186721992
191;marsh cl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.004149377593360996;0.0;0.0;0.02027840985142551;0.0;0.005123384573412525;0.0020278409851425512;0.016129032258064516
192;ekwenna o;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.004149377593360996;0.0;0.0;0.02027840985142551;0.0;0.005123384573412525;0.0020278409851425512;0.016129032258064516
193;demme ra;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.0;0.01282051282051282;0.020122374605278118;0.0;0.00331034767167696;0.0020122374605278117;0.008298755186721992
194;gorantla vs;0.005494505494505495;0.0;0.005319148936170213;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.004273504273504274;0.0;0.019965207484667784;0.0;0.002596582876786895;0.0019965207484667785;0.005494505494505495
195;wind t;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.010752688172043012;0.004149377593360996;0.0;0.0;0.019780114545891812;0.0;0.003613365684010138;0.0019780114545891814;0.010752688172043012
196;samuel u;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.010752688172043012;0.004149377593360996;0.0;0.0;0.019780114545891812;0.0;0.003613365684010138;0.0019780114545891814;0.010752688172043012
197;allard j;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.004149377593360996;0.004273504273504274;0.0;0.019546352389668384;0.0;0.0025649067998118284;0.001954635238966838;0.005747126436781609
198;schicktanz s;0.0;0.0;0.005319148936170213;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.00641025641025641;0.01948915723981709;0.0;0.00255647882581641;0.001948915723981709;0.005747126436781609
199;ten hoopen r;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.005376344086021506;0.0;0.004273504273504274;0.0;0.01940594592050139;0.0;0.0034106089456167584;0.001940594592050139;0.00975609756097561
200;del priore g;0.0;0.0;0.0;0.013513513513513514;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.019260639950295123;0.0;0.004454052893848178;0.0019260639950295123;0.013513513513513514
201;churpek mm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.004149377593360996;0.004273504273504274;0.01282051282051282;0.019175570038908282;0.0;0.003564177129303193;0.0019175570038908283;0.010752688172043012
202;brandacher g;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.008298755186721992;0.0;0.0;0.019169604767248993;0.0;0.0031835799087111057;0.0019169604767248992;0.008298755186721992
