;lemmas;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
8488;7.06;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8489;abridge;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8490;photographic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8491;45.3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8492;1045;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8493;pencil;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8494;psychoanalytical;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8495;irregularity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8496;12.8;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8497;vacuole;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8498;concreteness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8499;convoluted;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8500;cognition;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8501;antisepsis;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8502;smart;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8503;personally;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8504;1989;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8505;218;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8506;38.3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8507;do-;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8508;misconstruction;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8509;convergence;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8510;rework;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8511;misgiving;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8512;signer;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8513;1912;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8514;abstain;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8515;brazil.this;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8516;harnessing;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8517;dm;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8518;riding;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8519;3.07;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8520;4.96;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8521;1958;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8522;resurrect;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8523;amply;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8524;henceforth;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8525;updating;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8526;poise;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8527;resurrection;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8528;wholesomeness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8529;legitimize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8530;piedmont;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8531;talion;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8532;rewrite;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8533;mexican;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8534;4.04;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8535;desirability;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8536;nexus;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8537;ambition;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8538;remind;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8539;passing;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8540;misallocate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8541;24.1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8542;attest;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8543;nonsurvivable;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8544;intracerebral;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8545;1985;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8546;1:3;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8547;lineal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8548;0.32;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8549;14.8;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8550;34.5;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8551;confidently;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8552;69.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8553;interpenetrate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8554;descendant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8555;citizenship;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8556;cooperatively;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8557;hopo;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8558;maleficience;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8559;constitutionally;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8560;january/2007;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8561;irreducibly;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8562;considered.considere;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8563;nate;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8564;1913;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8565;cannibalism;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8566;nineteenth;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8567;il-2-base;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8568;pronounced;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8569;prominence;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8570;contiguous;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8571;physiologically;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8572;anatomically;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8573;unify;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8574;localize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8575;discordance;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8576;alu;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8577;disposition;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8578;commandment;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8579;regionalize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8580;contextualize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8581;thomas;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8582;83.1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8583;july/2012;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8584;law.this;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8585;congregation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8586;law.reasons;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8587;postoperatively.we;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8588;displace;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8589;nct01848886.danish;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8590;h-3-2012-116.danish;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8591;0015;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8592;82.1;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8593;microcirculation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8594;0838;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8595;globalization;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8596;dawn;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8597;normalization;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8598;disparitie;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8599;autoimmunity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8600;destructive;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8601;tilt;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8602;ig;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8603;skype;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8604;panelist;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8605;subside;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8606;uncovering;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8607;opportune;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8608;abatement;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8609;clandestine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8610;tolerize;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8611;tortuous;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8612;phenomenal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8613;inviolability;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8614;biocentrism;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8615;disruptive;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8616;sultan;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8617;periinflammation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
8618;war;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
